domain,size,distribution,strategy,covariate,antithetic,samples,repeats,mean_l2_error,std_l2_error,ci95_low,ci95_high
shortest_path,8x8,Gaussian,MC,f(x),True,1024,24,5.14464658724268,0.33381635881641947,5.00368830130119,5.2856048731841705
shortest_path,8x8,Gaussian,MC,LOO,True,1024,24,5.14957993624811,0.3341239207366465,5.008491778297801,5.29066809419842
shortest_path,8x8,Gaussian,QMC-latin,none,False,1024,24,4.147319583462861,0.2931016899526323,4.023553594376033,4.271085572549688
shortest_path,8x8,Gaussian,QMC-latin,f(x),False,1024,24,4.147319583462861,0.29310168995263236,4.023553594376033,4.271085572549688
shortest_path,8x8,Gaussian,QMC-latin,LOO,False,1024,24,4.151326387607199,0.29330822197226897,4.027473187697082,4.275179587517315
shortest_path,8x8,Gaussian,QMC-latin,none,True,1024,24,5.053793641215095,0.35137447431652946,4.905421213336302,5.202166069093888
shortest_path,8x8,Gaussian,QMC-latin,f(x),True,1024,24,5.053793641215095,0.3513744743165294,4.905421213336303,5.202166069093887
shortest_path,8x8,Gaussian,QMC-latin,LOO,True,1024,24,5.058576117805512,0.35166884048452307,4.910079389995384,5.207072845615641
shortest_path,8x8,Gaussian,RQMC-latin,none,False,1024,24,4.190066183443425,0.22709865454093286,4.094170831887832,4.285961534999018
shortest_path,8x8,Gaussian,RQMC-latin,f(x),False,1024,24,4.190389954780475,0.2261322432717129,4.094902682914285,4.285877226646664
shortest_path,8x8,Gaussian,RQMC-latin,LOO,False,1024,24,4.19377753914787,0.22745197112423068,4.097732995083699,4.289822083212042
shortest_path,8x8,Gaussian,RQMC-latin,none,True,1024,24,5.196356314114857,0.42160917878243515,5.018326371576737,5.374386256652977
shortest_path,8x8,Gaussian,RQMC-latin,f(x),True,1024,24,5.196356314114857,0.4216091787824352,5.018326371576737,5.374386256652977
shortest_path,8x8,Gaussian,RQMC-latin,LOO,True,1024,24,5.201857061682756,0.4220708961909042,5.023632152982049,5.380081970383463
shortest_path,8x8,Logistic,MC,none,False,1024,24,4.2123498162849575,0.23299897537283318,4.113962977751559,4.310736654818356
shortest_path,8x8,Logistic,MC,f(x),False,1024,24,3.3901801276858374,0.23132660541715253,3.292499469051017,3.487860786320658
shortest_path,8x8,Logistic,MC,LOO,False,1024,24,2.4781997330545287,0.165058795819641,2.4085015162840966,2.5478979498249608
shortest_path,8x8,Logistic,MC,none,True,1024,24,3.0983007945600343,0.18819317538141134,3.018833786047612,3.1777678030724563
shortest_path,8x8,Logistic,MC,f(x),True,1024,24,3.0983007945600343,0.18819317538141134,3.018833786047612,3.1777678030724563
shortest_path,8x8,Logistic,MC,LOO,True,1024,24,3.101465816620839,0.18842635661064522,3.021900344310828,3.1810312889308503
shortest_path,8x8,Logistic,QMC-latin,none,False,1024,24,2.4762044785993953,0.12316185686867429,2.4241977875578486,2.528211169640942
shortest_path,8x8,Logistic,QMC-latin,f(x),False,1024,24,2.4762044785993953,0.12316185686867429,2.4241977875578486,2.528211169640942
shortest_path,8x8,Logistic,QMC-latin,LOO,False,1024,24,2.478575868825035,0.12325881841130097,2.426528234514862,2.5306235031352076
shortest_path,8x8,Logistic,QMC-latin,none,True,1024,24,3.0483385601450954,0.21377536544000594,2.958069140168854,3.138607980121337
shortest_path,8x8,Logistic,QMC-latin,f(x),True,1024,24,3.0483385601450954,0.21377536544000594,2.958069140168854,3.138607980121337
shortest_path,8x8,Logistic,QMC-latin,LOO,True,1024,24,3.0513651926288485,0.21403189964622832,2.960987447757678,3.141742937500019
shortest_path,8x8,Logistic,RQMC-latin,none,False,1024,24,2.4499663691682585,0.1559052390920385,2.3841333604156896,2.5157993779208274
shortest_path,8x8,Logistic,RQMC-latin,f(x),False,1024,24,2.4499661022932395,0.15588290500074456,2.3841425244003145,2.5157896801861646
shortest_path,8x8,Logistic,RQMC-latin,LOO,False,1024,24,2.452442926531609,0.15610508358220346,2.386525530851783,2.5183603222114344
shortest_path,8x8,Logistic,RQMC-latin,none,True,1024,24,3.048129565607605,0.16528796268554002,2.978334580156554,3.117924551058656
shortest_path,8x8,Logistic,RQMC-latin,f(x),True,1024,24,3.048129565607605,0.16528796268553997,2.978334580156554,3.117924551058656
shortest_path,8x8,Logistic,RQMC-latin,LOO,True,1024,24,3.0510624119246086,0.16550530325998294,2.9811756515978516,3.1209491722513656
shortest_path,8x8,Gumbel,MC,none,False,1024,24,7.225965797312327,0.4224448215116634,7.047582993796425,7.404348600828229
shortest_path,8x8,Gumbel,MC,f(x),False,1024,24,5.613059511284926,0.4953498034596176,5.403891633818738,5.822227388751115
shortest_path,8x8,Gumbel,MC,LOO,False,1024,24,4.261686973258398,0.3044775157311264,4.133117394231908,4.390256552284889
shortest_path,8x8,Gumbel,QMC-latin,none,False,1024,24,4.215325158614764,0.19731832911798713,4.132004935615727,4.298645381613801
shortest_path,8x8,Gumbel,QMC-latin,f(x),False,1024,24,4.215832422615466,0.1982519132588475,4.132117981607629,4.299546863623303
shortest_path,8x8,Gumbel,QMC-latin,LOO,False,1024,24,4.219129770946691,0.19774830009315664,4.135627987128169,4.302631554765213
shortest_path,8x8,Gumbel,RQMC-latin,none,False,1024,24,4.3392500773200915,0.2873109514460644,4.217929302653299,4.460570851986884
shortest_path,8x8,Gumbel,RQMC-latin,f(x),False,1024,24,4.337912416839534,0.28880879417505706,4.21595915865864,4.459865675020428
shortest_path,8x8,Gumbel,RQMC-latin,LOO,False,1024,24,4.340078949929089,0.2877098642226598,4.218589729169874,4.461568170688304
shortest_path,8x8,Cauchy,MC,none,False,1024,24,10.3049009284412,0.620729947531539,10.042789659398462,10.567012197483937
shortest_path,8x8,Cauchy,MC,f(x),False,1024,24,8.266882035889132,0.4311105225625219,8.084840027740656,8.448924044037609
shortest_path,8x8,Cauchy,MC,LOO,False,1024,24,6.374262303078652,0.2677560435718671,6.261198841820536,6.487325764336767
shortest_path,8x8,Cauchy,MC,none,True,1024,24,7.397091940925816,0.3325031083865508,7.256688192006605,7.537495689845027
shortest_path,8x8,Cauchy,MC,f(x),True,1024,24,7.397091940925816,0.3325031083865506,7.256688192006605,7.537495689845027
shortest_path,8x8,Cauchy,MC,LOO,True,1024,24,7.404139992101154,0.33289210552122184,7.2635719840978945,7.544708000104413
shortest_path,8x8,Cauchy,QMC-latin,none,False,1024,24,6.418550697338397,0.31049706543408057,6.2874392853973164,6.549662109279477
shortest_path,8x8,Cauchy,QMC-latin,f(x),False,1024,24,6.418550697338397,0.31049706543408057,6.2874392853973164,6.549662109279477
shortest_path,8x8,Cauchy,QMC-latin,LOO,False,1024,24,6.424897578047684,0.3105804375382056,6.2937509611545925,6.5560441949407755
shortest_path,8x8,Cauchy,QMC-latin,none,True,1024,24,7.454050878156905,0.46051450833107305,7.259592655750749,7.648509100563061
shortest_path,8x8,Cauchy,QMC-latin,f(x),True,1024,24,7.454050878156905,0.46051450833107305,7.259592655750749,7.648509100563061
shortest_path,8x8,Cauchy,QMC-latin,LOO,True,1024,24,7.46146585634308,0.46112119928530276,7.26675145081484,7.656180261871319
shortest_path,8x8,Cauchy,RQMC-latin,none,False,1024,24,6.277971548832639,0.3481196844318715,6.13097349818589,6.424969599479388
shortest_path,8x8,Cauchy,RQMC-latin,f(x),False,1024,24,6.277949899556849,0.3481644592613323,6.130932942157788,6.42496685695591
shortest_path,8x8,Cauchy,RQMC-latin,LOO,False,1024,24,6.284113776119578,0.34848919251393556,6.13695969589395,6.431267856345206
shortest_path,8x8,Cauchy,RQMC-latin,none,True,1024,24,7.245503095969753,0.3868998632688921,7.082129611965716,7.40887657997379
shortest_path,8x8,Cauchy,RQMC-latin,f(x),True,1024,24,7.245503095969753,0.3868998632688919,7.082129611965716,7.40887657997379
shortest_path,8x8,Cauchy,RQMC-latin,LOO,True,1024,24,7.252459988526308,0.38729214557743347,7.088920858230959,7.415999118821657
shortest_path,8x8,Laplace,MC,none,False,1024,24,7.320751519946557,0.2961815548872858,7.195685017955991,7.445818021937124
shortest_path,8x8,Laplace,MC,f(x),False,1024,24,5.703235841143221,0.23758014801267882,5.6029145430608525,5.80355713922559
shortest_path,8x8,Laplace,MC,LOO,False,1024,24,4.292106099103503,0.20495360728876652,4.205561780893987,4.378650417313018
shortest_path,8x8,Laplace,MC,none,True,1024,24,5.268681288175902,0.39490718843820566,5.101926607292106,5.435435969059697
shortest_path,8x8,Laplace,MC,f(x),True,1024,24,5.268681288175902,0.39490718843820566,5.101926607292106,5.435435969059697
shortest_path,8x8,Laplace,MC,LOO,True,1024,24,5.273605145116018,0.39520023091480944,5.106726723246739,5.4404835669852964
shortest_path,8x8,Laplace,QMC-latin,none,False,1024,24,4.188703964246628,0.2808328694788585,4.0701186436885655,4.30728928480469
shortest_path,8x8,Laplace,QMC-latin,f(x),False,1024,24,4.188703964246628,0.2808328694788585,4.0701186436885655,4.30728928480469
shortest_path,8x8,Laplace,QMC-latin,LOO,False,1024,24,4.192967873455378,0.28107686565258516,4.0742795223491814,4.311656224561574
shortest_path,8x8,Laplace,QMC-latin,none,True,1024,24,5.1813213425969025,0.30193032869059605,5.053827346326388,5.308815338867417
shortest_path,8x8,Laplace,QMC-latin,f(x),True,1024,24,5.1813213425969025,0.30193032869059605,5.053827346326388,5.308815338867417
shortest_path,8x8,Laplace,QMC-latin,LOO,True,1024,24,5.186058199620261,0.3021650217665403,5.05846510115528,5.313651298085242
shortest_path,8x8,Laplace,RQMC-latin,none,False,1024,24,4.229913227777092,0.26978683185430996,4.11599223983449,4.343834215719694
shortest_path,8x8,Laplace,RQMC-latin,f(x),False,1024,24,4.229913227777092,0.26978683185430996,4.11599223983449,4.343834215719694
shortest_path,8x8,Laplace,RQMC-latin,LOO,False,1024,24,4.234028584856545,0.27018451203789395,4.119939671299902,4.348117498413187
shortest_path,8x8,Laplace,RQMC-latin,none,True,1024,24,5.1988508915073846,0.398514245153388,5.030573084154686,5.367128698860083
shortest_path,8x8,Laplace,RQMC-latin,f(x),True,1024,24,5.1988508915073846,0.398514245153388,5.030573084154686,5.367128698860083
shortest_path,8x8,Laplace,RQMC-latin,LOO,True,1024,24,5.203963743740965,0.3989547171744613,5.035499941365986,5.372427546115944
shortest_path,8x8,Triangular,MC,none,False,1024,24,13.13072063192571,1.2752073098572325,12.592247810357406,13.669193453494014
shortest_path,8x8,Triangular,MC,f(x),False,1024,24,9.353693520962915,1.1295320668237046,8.876733959664186,9.830653082261644
shortest_path,8x8,Triangular,MC,LOO,False,1024,24,7.349487438421012,0.7609120997699711,7.028182437923116,7.670792438918909
shortest_path,8x8,Triangular,MC,none,True,1024,24,8.704964411154236,1.3420813560622145,8.13825315645327,9.271675665855202
shortest_path,8x8,Triangular,MC,f(x),True,1024,24,8.704964411154236,1.3420813560622147,8.138253156453269,9.271675665855204
shortest_path,8x8,Triangular,MC,LOO,True,1024,24,8.713531119452291,1.3438957257715982,8.146053723615506,9.281008515289077
shortest_path,8x8,Triangular,QMC-latin,none,False,1024,24,5.8217708684993115,0.4397133388730398,5.636096209615264,6.007445527383359
shortest_path,8x8,Triangular,QMC-latin,f(x),False,1024,24,5.8217708684993115,0.43971333887304004,5.636096209615264,6.007445527383359
shortest_path,8x8,Triangular,QMC-latin,LOO,False,1024,24,5.826452048207783,0.4404055507104108,5.640485093899838,6.0124190025157285
shortest_path,8x8,Triangular,QMC-latin,none,True,1024,24,6.789582080766095,0.38895139734486506,6.6253423098972535,6.953821851634937
shortest_path,8x8,Triangular,QMC-latin,f(x),True,1024,24,6.789582080766095,0.3889513973448651,6.6253423098972535,6.953821851634937
shortest_path,8x8,Triangular,QMC-latin,LOO,True,1024,24,6.7953228440538425,0.3890248221864694,6.631052068593569,6.9595936195141155
shortest_path,8x8,Triangular,RQMC-latin,none,False,1024,24,24.57968435524059,69.20949568863965,0.0,53.804291314993286
shortest_path,8x8,Triangular,RQMC-latin,f(x),False,1024,24,22.163972247375213,69.69379062936142,0.0,51.59307902546011
shortest_path,8x8,Triangular,RQMC-latin,LOO,False,1024,24,16.94892904175051,43.91484931476667,0.0,35.492543586993946
shortest_path,8x8,Triangular,RQMC-latin,none,True,1024,24,10.424313654842543,8.336559666124021,6.904093239784778,13.944534069900307
shortest_path,8x8,Triangular,RQMC-latin,f(x),True,1024,24,10.424313655179605,8.336559667735639,6.9040932394413135,13.944534070917896
shortest_path,8x8,Triangular,RQMC-latin,LOO,True,1024,24,10.434313077359976,8.34470406811115,6.910653582958721,13.95797257176123
shortest_path,12x12,Gaussian,MC,none,False,1024,24,542.6763384715443,28.912457154675163,530.4676785444823,554.8849983986064
shortest_path,12x12,Gaussian,MC,f(x),False,1024,24,278.40549809078425,12.991088761388932,272.91984241227925,283.89115376928925
shortest_path,12x12,Gaussian,MC,LOO,False,1024,24,193.84865534530877,6.23037885669368,191.21779708683553,196.479513603782
shortest_path,12x12,Gaussian,MC,none,True,1024,24,232.65293327585405,8.574308418216066,229.0323203674552,236.2735461842529
shortest_path,12x12,Gaussian,MC,f(x),True,1024,24,232.65293327585405,8.574308418216065,229.0323203674552,236.2735461842529
shortest_path,12x12,Gaussian,MC,LOO,True,1024,24,232.87911872562736,8.581422861000492,229.25550165151333,236.5027357997414
shortest_path,12x12,Gaussian,QMC-latin,none,False,1024,24,192.23312837473895,7.7026577161271605,188.98058127755974,195.48567547191817
shortest_path,12x12,Gaussian,QMC-latin,f(x),False,1024,24,192.23312837473895,7.70265771612716,188.98058127755974,195.48567547191817
shortest_path,12x12,Gaussian,QMC-latin,LOO,False,1024,24,192.41882525198,7.7173676260014705,189.16006670462025,195.67758379933974
shortest_path,12x12,Gaussian,QMC-latin,none,True,1024,24,231.34920102369335,12.38092413896615,226.12119526870862,236.5772067786781
shortest_path,12x12,Gaussian,QMC-latin,f(x),True,1024,24,231.34920102369335,12.380924138966153,226.12119526870862,236.5772067786781
shortest_path,12x12,Gaussian,QMC-latin,LOO,True,1024,24,231.57965803432361,12.391480757028075,226.3471946104798,236.81212145816744
shortest_path,12x12,Gaussian,RQMC-latin,none,False,1024,24,191.69907657083635,5.220867318256032,189.49449764930412,193.90365549236859
shortest_path,12x12,Gaussian,RQMC-latin,f(x),False,1024,24,191.65386639183248,5.241645185400373,189.44051374648225,193.8672190371827
shortest_path,12x12,Gaussian,RQMC-latin,LOO,False,1024,24,191.80565020026748,5.2338406864287,189.5955931058051,194.01570729472985
shortest_path,12x12,Gaussian,RQMC-latin,none,True,1024,24,230.0619379492443,11.233047934467463,225.3186378055509,234.8052380929377
shortest_path,12x12,Gaussian,RQMC-latin,f(x),True,1024,24,230.06193794924442,11.23304793446754,225.31863780555096,234.80523809293788
shortest_path,12x12,Gaussian,RQMC-latin,LOO,True,1024,24,230.28635300286984,11.244947054168875,225.53802830159253,235.03467770414716
shortest_path,12x12,Logistic,MC,none,False,1024,24,304.65144200406536,14.781917832746643,298.4095855293867,310.89329847874404
shortest_path,12x12,Logistic,MC,f(x),False,1024,24,156.5202209640104,6.20394097712164,153.90052644299334,159.13991548502747
shortest_path,12x12,Logistic,MC,LOO,False,1024,24,111.56464542662185,4.2871643413308025,109.75433469395998,113.37495615928373
shortest_path,12x12,Logistic,MC,none,True,1024,24,135.11758519943282,6.1588152255399065,132.51694561214438,137.71822478672127
shortest_path,12x12,Logistic,MC,f(x),True,1024,24,135.11758519943282,6.1588152255399065,132.51694561214438,137.71822478672127
shortest_path,12x12,Logistic,MC,LOO,True,1024,24,135.25312757902887,6.167972438358793,132.64862123989062,137.85763391816712
shortest_path,12x12,Logistic,QMC-latin,none,False,1024,24,112.27344477608177,4.268035792811319,110.47121132106267,114.07567823110088
shortest_path,12x12,Logistic,QMC-latin,f(x),False,1024,24,112.27344477608177,4.268035792811319,110.47121132106267,114.07567823110088
shortest_path,12x12,Logistic,QMC-latin,LOO,False,1024,24,112.38552595317422,4.274445712195001,110.5805858265811,114.19046607976735
shortest_path,12x12,Logistic,QMC-latin,none,True,1024,24,133.61170406485937,4.474978267543684,131.72208646656404,135.5013216631547
shortest_path,12x12,Logistic,QMC-latin,f(x),True,1024,24,133.61170406485937,4.474978267543684,131.72208646656404,135.5013216631547
shortest_path,12x12,Logistic,QMC-latin,LOO,True,1024,24,133.74410954757764,4.480947964346471,131.85197116740122,135.63624792775406
shortest_path,12x12,Logistic,RQMC-latin,none,False,1024,24,112.62931994557168,5.155653610345675,110.45227835779842,114.80636153334494
shortest_path,12x12,Logistic,RQMC-latin,f(x),False,1024,24,112.6283413914162,5.1551187878730635,110.45152563936678,114.80515714346562
shortest_path,12x12,Logistic,RQMC-latin,LOO,False,1024,24,112.74129191452353,5.158446222952409,110.56307110986666,114.9195127191804
shortest_path,12x12,Logistic,RQMC-latin,none,True,1024,24,134.44526585692344,6.005009999079299,131.90957252082413,136.98095919302276
shortest_path,12x12,Logistic,RQMC-latin,f(x),True,1024,24,134.44526585692344,6.005009999079296,131.90957252082413,136.98095919302276
shortest_path,12x12,Logistic,RQMC-latin,LOO,True,1024,24,134.57623424279254,6.008113209240141,132.03923053596503,137.11323794962004
shortest_path,12x12,Gumbel,MC,none,False,1024,24,537.0824067224347,23.38007461008242,527.209867060489,546.9549463843804
shortest_path,12x12,Gumbel,MC,f(x),False,1024,24,276.2058537559957,11.944318684245188,271.1622103155134,281.249497196478
shortest_path,12x12,Gumbel,MC,LOO,False,1024,24,192.33161769912059,10.280475598728795,187.99055357572612,196.67268182251505
shortest_path,12x12,Gumbel,QMC-latin,none,False,1024,24,191.11208764837053,10.89055798490032,186.51340832677926,195.7107669699618
shortest_path,12x12,Gumbel,QMC-latin,f(x),False,1024,24,191.07498573288808,10.848854567041643,186.49391622023518,195.65605524554098
shortest_path,12x12,Gumbel,QMC-latin,LOO,False,1024,24,191.23085955581783,10.905467856557847,186.62588434759024,195.83583476404542
shortest_path,12x12,Gumbel,RQMC-latin,none,False,1024,24,192.9169610363231,9.87866105418656,188.74556831449163,197.08835375815457
shortest_path,12x12,Gumbel,RQMC-latin,f(x),False,1024,24,192.34592981987794,9.975164421795238,188.13378729976236,196.55807233999352
shortest_path,12x12,Gumbel,RQMC-latin,LOO,False,1024,24,192.38353023720575,9.944872085731328,188.18417904877887,196.58288142563262
shortest_path,12x12,Cauchy,MC,none,False,1024,24,385.03402141210796,21.289177599004674,376.044390124715,394.02365269950093
shortest_path,12x12,Cauchy,MC,f(x),False,1024,24,215.8860682344346,10.19419727416369,211.581436252316,220.19070021655318
shortest_path,12x12,Cauchy,MC,LOO,False,1024,24,157.26339237455318,5.298263389655925,155.02613195831586,159.5006527907905
shortest_path,12x12,Cauchy,MC,none,True,1024,24,182.06615386293925,7.4277058744318625,178.9297087460801,185.20259897979838
shortest_path,12x12,Cauchy,MC,f(x),True,1024,24,182.06615386293925,7.427705874431862,178.9297087460801,185.20259897979838
shortest_path,12x12,Cauchy,MC,LOO,True,1024,24,182.2450935262077,7.436419215261487,179.1049690882017,185.38521796421372
shortest_path,12x12,Cauchy,QMC-latin,none,False,1024,24,156.2342896791322,5.850113628785794,153.76400334385377,158.7045760144106
shortest_path,12x12,Cauchy,QMC-latin,f(x),False,1024,24,156.2342896791322,5.850113628785791,153.76400334385377,158.7045760144106
shortest_path,12x12,Cauchy,QMC-latin,LOO,False,1024,24,156.38620983950807,5.854907699355149,153.9138991457694,158.85852053324675
shortest_path,12x12,Cauchy,QMC-latin,none,True,1024,24,179.67508750211823,6.38835377643327,176.97752228540247,182.372652718834
shortest_path,12x12,Cauchy,QMC-latin,f(x),True,1024,24,179.67508750211823,6.388353776433271,176.97752228540247,182.372652718834
shortest_path,12x12,Cauchy,QMC-latin,LOO,True,1024,24,179.84839580824845,6.397344770256756,177.14703402780896,182.54975758868795
shortest_path,12x12,Cauchy,RQMC-latin,none,False,1024,24,155.8232741830886,4.799026747625536,153.7968229123027,157.84972545387453
shortest_path,12x12,Cauchy,RQMC-latin,f(x),False,1024,24,155.82463388519724,4.802628728623767,153.7966616312297,157.85260613916478
shortest_path,12x12,Cauchy,RQMC-latin,LOO,False,1024,24,155.97477358505827,4.806311013806041,153.94524643842615,158.0043007316904
shortest_path,12x12,Cauchy,RQMC-latin,none,True,1024,24,183.24201435971335,7.5729722814143035,180.0442286189084,186.4398001005183
shortest_path,12x12,Cauchy,RQMC-latin,f(x),True,1024,24,183.24201435971335,7.572972281414303,180.0442286189084,186.4398001005183
shortest_path,12x12,Cauchy,RQMC-latin,LOO,True,1024,24,183.42398936078607,7.580787619016941,180.22290349234078,186.62507522923136
shortest_path,12x12,Laplace,MC,none,False,1024,24,543.7940104320513,25.66872226307109,532.9550596228715,554.6329612412311
shortest_path,12x12,Laplace,MC,f(x),False,1024,24,271.2017852937427,12.944678339289867,265.73572701775,276.66784356973545
shortest_path,12x12,Laplace,MC,LOO,False,1024,24,190.1289100016402,7.786512080476659,186.84095431181643,193.41686569146398
shortest_path,12x12,Laplace,MC,none,True,1024,24,232.08597401105013,10.699237836712038,227.56808210278487,236.60386591931538
shortest_path,12x12,Laplace,MC,f(x),True,1024,24,232.08597401105013,10.699237836712038,227.56808210278487,236.60386591931538
shortest_path,12x12,Laplace,MC,LOO,True,1024,24,232.31561299087934,10.70540699378684,227.79511607604687,236.83610990571182
shortest_path,12x12,Laplace,QMC-latin,none,False,1024,24,193.39224712518822,10.68459554283414,188.88053811537227,197.90395613500417
shortest_path,12x12,Laplace,QMC-latin,f(x),False,1024,24,193.39224712518822,10.68459554283414,188.88053811537227,197.90395613500417
shortest_path,12x12,Laplace,QMC-latin,LOO,False,1024,24,193.5851897253574,10.69540837670633,189.06891485623427,198.10146459448052
shortest_path,12x12,Laplace,QMC-latin,none,True,1024,24,230.1097352265107,9.74235656209188,225.99589884385898,234.22357160916243
shortest_path,12x12,Laplace,QMC-latin,f(x),True,1024,24,230.1097352265107,9.74235656209188,225.99589884385898,234.22357160916243
shortest_path,12x12,Laplace,QMC-latin,LOO,True,1024,24,230.32943507786976,9.751240339227778,226.21184740513087,234.44702275060865
shortest_path,12x12,Laplace,RQMC-latin,none,False,1024,24,193.69365702522623,8.703382084225316,190.01854108772073,197.36877296273173
shortest_path,12x12,Laplace,RQMC-latin,f(x),False,1024,24,193.69365702522623,8.703382084225316,190.01854108772073,197.36877296273173
shortest_path,12x12,Laplace,RQMC-latin,LOO,False,1024,24,193.88100702632778,8.714622778129652,190.20114456006866,197.5608694925869
shortest_path,12x12,Laplace,RQMC-latin,none,True,1024,24,231.96075854713922,12.320021217113588,226.7584698406047,237.16304725367374
shortest_path,12x12,Laplace,RQMC-latin,f(x),True,1024,24,231.96075854713922,12.320021217113588,226.7584698406047,237.16304725367374
shortest_path,12x12,Laplace,RQMC-latin,LOO,True,1024,24,232.18580506385183,12.333736172375108,226.97772503962312,237.39388508808054
shortest_path,12x12,Triangular,MC,none,False,1024,24,2511.3932408719443,1336.7640101983498,1946.9273044093825,3075.859177334506
shortest_path,12x12,Triangular,MC,f(x),False,1024,24,1324.5619542023007,934.5052449832058,929.954997241849,1719.1689111627525
shortest_path,12x12,Triangular,MC,LOO,False,1024,24,916.4174586137465,500.6100321759905,705.0283813652914,1127.8065358622016
shortest_path,12x12,Triangular,MC,none,True,1024,24,1082.6753760980257,880.2797778908671,710.9658257320672,1454.3849264639844
shortest_path,12x12,Triangular,MC,f(x),True,1024,24,1082.6753760980257,880.2797778908669,710.9658257320673,1454.3849264639841
shortest_path,12x12,Triangular,MC,LOO,True,1024,24,1083.742660012339,881.1390338293741,711.6702776848001,1455.815042339878
shortest_path,12x12,Triangular,QMC-latin,none,False,1024,24,545.9216567960672,22.05847345215451,536.6071803596037,555.2361332325306
shortest_path,12x12,Triangular,QMC-latin,f(x),False,1024,24,545.9216567960672,22.058473452154516,536.6071803596037,555.2361332325306
shortest_path,12x12,Triangular,QMC-latin,LOO,False,1024,24,546.4267783149379,22.087972476727064,537.0998455328495,555.7537110970263
shortest_path,12x12,Triangular,QMC-latin,none,True,1024,24,642.3801862886202,31.24162941144478,629.188003174915,655.5723694023253
shortest_path,12x12,Triangular,QMC-latin,f(x),True,1024,24,642.3801862886202,31.24162941144479,629.188003174915,655.5723694023253
shortest_path,12x12,Triangular,QMC-latin,LOO,True,1024,24,642.9711039474387,31.278676282530654,629.7632773120491,656.1789305828282
shortest_path,12x12,Triangular,RQMC-latin,none,False,1024,24,1398.4501733410718,502.15212480906223,1186.4099274827513,1610.4904191993924
shortest_path,12x12,Triangular,RQMC-latin,f(x),False,1024,24,929.0962105964148,312.1701416531853,797.2783205278681,1060.9141006649616
shortest_path,12x12,Triangular,RQMC-latin,LOO,False,1024,24,761.6845902869733,135.06839120118235,704.6502107373965,818.7189698365501
shortest_path,12x12,Triangular,RQMC-latin,none,True,1024,24,917.2654798656839,216.00621040840613,826.0540566752748,1008.4769030560931
shortest_path,12x12,Triangular,RQMC-latin,f(x),True,1024,24,917.2654798663508,216.00621040970103,826.0540566753948,1008.4769030573068
shortest_path,12x12,Triangular,RQMC-latin,LOO,True,1024,24,918.161365389833,216.21868670722446,826.8602213271729,1009.4625094524931
